3,9,7,0.853664,0.981173,1
3,9,8,0.854044,0.981486,1
3,9,9,0.648677,0.932086,0
3,10,0,0.864082,0.982871,1
3,10,1,0.863807,0.982661,1
3,10,2,0.86394,0.982871,1
3,10,3,0.864311,0.982948,1
3,10,4,0.86415,0.98292,1
3,10,5,0.863998,0.982907,1
3,10,6,0.864055,0.982951,1
3,10,7,0.863872,0.982735,1
3,10,8,0.864211,0.98302,1
3,10,9,0.670796,0.938386,0
3,11,0,0.872966,0.984187,1
3,11,1,0.87272,0.983994,1
3,11,2,0.872847,0.984189,1
3,11,3,0.873248,0.984267,1
3,11,4,0.873086,0.98424,1
3,11,5,0.872854,0.984215,1
3,11,6,0.872897,0.984254,1
3,11,7,0.872775,0.984062,1
3,11,8,0.873078,0.984322,1
3,11,9,0.690432,0.943653,0
3,12,0,0.880779,0.985317,1
3,12,1,0.880559,0.98514,1
3,12,2,0.88068,0.985321,1
3,12,3,0.881099,0.9854,1
3,12,4,0.880939,0.985374,1
3,12,5,0.880645,0.985339,1
3,12,6,0.880677,0.985374,1
3,12,7,0.880605,0.985202,1
3,12,8,0.880876,0.985442,1
3,12,9,0.707959,0.948117,0
3,13,0,0.887701,0.986299,1
3,13,1,0.887504,0.986135,1
3,13,2,0.887619,0.986305,1
3,13,3,0.888049,0.986382,1
3,13,4,0.887891,0.986358,1
3,13,5,0.887551,0.986316,1
3,13,6,0.887573,0.986347,1
3,13,7,0.887542,0.986192,1
3,13,8,0.887785,0.986414,1
3,13,9,0.723682,0.951943,0
3,14,0,0.893875,0.987159,1
3,14,1,0.893697,0.987007,1
3,14,2,0.893807,0.987166,1
3,14,3,0.894243,0.987243,1
3,14,4,0.894089,0.987219,1
3,14,5,0.893713,0.987172,1
3,14,6,0.893727,0.987201,1
3,14,7,0.893729,0.98706,1
3,14,8,0.893948,0.987266,1
3,14,9,0.737857,0.955258,0
3,15,0,0.899414,0.987919,1
3,15,1,0.899255,0.987777,1
3,15,2,0.899359,0.987927,1
3,15,3,0.899796,0.988002,1
3,15,4,0.899646,0.987979,1
3,15,5,0.899244,0.987929,1
3,15,6,0.899251,0.987955,1
3,15,7,0.899281,0.987827,1
3,15,8,0.899478,0.988019,1
3,15,9,0.750693,0.958155,0
3,16,0,0.904411,0.988595,1
3,16,1,0.904267,0.988462,1
